likes,sleep
sleep,cat
cat,eat
eat,leaves
salmon,wolf
cat,likes
likes,ball
ball,coyote
cow,eat
eat,grass
grass,fox
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
cat,likes
likes,ball
ball,coyote
elephant,likes
likes,water
water,cat
sheep,eat
eat,grass
grass,frog
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,salmon
mice,lion
coyote,eat
eat,rabbit
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,mice
squirrel,dog
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,flies
flies,cow
cow,eat
eat,flies
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,frog
wolf,eat
eat,rabbit
rabbit,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,grain
mice,lion
lion,eat
eat,grass
cow,coyote
coyote,eat
eat,mice
mice,elephant
elephant,eat
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
dog,likes
likes,sleep
sleep,cat
cat,likes
eat,flies
salmon,wolf
cat,likes
likes,ball
ball,coyote
cow,coyote
eat,mice
grass,wolf
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,mice
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,frog
wolf,eat
eat,rabbit
rabbit,wolf
cat,likes
likes,ball
ball,elephant
elephant,eat
likes,water
water,cat
sheep,eat
eat,squirrel
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,dog
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,salmon
flies,cow
cow,eat
eat,flies
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,wolf
sheep,eat
eat,grain
grass,cat
cat,eat
eat,salmon
salmon,cat
wolf,eat
eat,salmon
mice,lion
lion,eat
eat,rabbit
cow,coyote
coyote,eat
eat,squirrel
mice,lion
elephant,likes
likes,water
water,cat
cat,likes
likes,water
ball,coyote
coyote,eat
eat,salmon
rodent,coyote
coyote,eat
eat,grass
rabbit,wolf
wolf,eat
eat,rabbit
squirrel,cow
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,flies
salmon,cat
cat,likes
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,salmon
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,cat
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,coyote
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,rabbit
mice,coyote
coyote,eat
eat,salmon
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,salmon
squirrel,dog
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,salmon
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,fox
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,coyote
coyote,eat
eat,mice
mice,elephant
elephant,eat
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,flies
salmon,cat
cat,likes
likes,ball
ball,cow
cow,eat
eat,grass
grass,frog
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,salmon
grain,elephant
elephant,eat
eat,squirrel
leaves,goat
goat,eat
eat,salmon
grass,frog
wolf,eat
eat,salmon
rabbit,sheep
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,fox
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
dog,likes
likes,ball
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,grass
grass,frog
frog,eat
eat,salmon
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,coyote
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,rabbit
salmon,cat
cat,eat
likes,sleep
ball,coyote
cow,eat
eat,flies
grass,frog
fox,eat
eat,salmon
word,string
string,
,cow
cow,eat
eat,grass
grain,elephant
elephant,eat
eat,grass
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
cat,likes
likes,ball
ball,elephant
elephant,eat
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,grass
squirrel,cow
cow,eat
eat,grass
grass,frog
frog,eat
eat,grass
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,cow
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,cow
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,rodent
salmon,cat
cat,likes
likes,ball
ball,cow
cow,eat
eat,grass
grass,frog
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,wolf
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,salmon
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,dog
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,rodent
squirrel,cow
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,flies
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,flies
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,cat
cat,likes
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,salmon
rabbit,sheep
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,mice
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,dog
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
cow,eat
eat,rodent
grass,frog
frog,eat
eat,flies
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,flies
cow,coyote
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,cat
cat,likes
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,flies
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,cow
cow,dog
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,grass
mice,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,rodent
grass,frog
frog,eat
eat,flies
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,mice
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,cat
cat,likes
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,coyote
lion,eat
eat,cow
cow,dog
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,flies
flies,cow
cow,eat
eat,flies
grain,elephant
elephant,eat
eat,flies
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,flies
rabbit,sheep
sheep,eat
eat,grass
grass,frog
cat,eat
eat,grass
salmon,cat
wolf,eat
eat,mice
mice,lion
lion,eat
eat,flies
cow,eat
coyote,eat
eat,flies
mice,coyote
elephant,eat
likes,water
water,cat
cat,likes
likes,water
ball,coyote
coyote,eat
eat,flies
rodent,coyote
coyote,eat
eat,flies
rabbit,wolf
wolf,eat
eat,salmon
squirrel,dog
dog,likes
likes,ball
sleep,cat
cat,likes
eat,flies
salmon,cat
cat,eat
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,flies
word,string
string,
,cow
cow,coyote
eat,flies
grain,elephant
elephant,eat
eat,salmon
leaves,goat
goat,eat
eat,grass
grass,frog
wolf,eat
eat,grass
rabbit,cat
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,salmon
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,flies
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,coyote
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,rabbit
salmon,cat
cat,eat
likes,ball
ball,cow
cow,eat
eat,grass
grass,wolf
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,salmon
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,dog
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,salmon
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,flies
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,coyote
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,word
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,coyote
cat,eat
eat,rabbit
salmon,cat
cat,eat
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,salmon
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,dog
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,salmon
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,rabbit
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,grain
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,eat
coyote,eat
eat,grass
mice,elephant
elephant,likes
likes,ball
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,grass
rabbit,wolf
wolf,eat
eat,grass
squirrel,dog
dog,likes
likes,ball
sleep,coyote
cat,likes
eat,rabbit
salmon,cat
cat,likes
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,wolf
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,leaves
grass,cat
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,salmon
rodent,coyote
coyote,eat
eat,rodent
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,grass
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,grass
cow,dog
coyote,eat
eat,word
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,likes
eat,grass
salmon,wolf
cat,likes
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,rodent
grain,elephant
elephant,eat
eat,rodent
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grain
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
dog,likes
likes,ball
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,rabbit
grass,frog
frog,eat
eat,grass
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,wolf
sheep,eat
eat,grass
grass,frog
cat,eat
eat,grass
salmon,wolf
wolf,eat
eat,grass
mice,lion
lion,eat
eat,cow
cow,dog
coyote,eat
eat,mice
mice,elephant
elephant,eat
likes,water
water,cat
cat,likes
likes,ball
ball,elephant
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,grass
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,likes
eat,rabbit
salmon,cat
cat,eat
likes,ball
ball,cow
cow,eat
eat,mice
grass,fox
fox,eat
eat,rabbit
word,string
string,
,cow
cow,eat
eat,rodent
grain,elephant
elephant,eat
eat,squirrel
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
cat,eat
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,rabbit
grass,wolf
cat,likes
eat,salmon
salmon,cat
wolf,eat
eat,grain
mice,lion
lion,eat
eat,cow
cow,eat
dog,likes
likes,sleep
sleep,cat
coyote,eat
eat,grass
mice,lion
coyote,eat
eat,grass
rodent,coyote
coyote,eat
eat,grass
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,coyote
eat,grass
grass,frog
frog,eat
eat,grass
flies,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,wolf
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,eat
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,cat
cat,eat
likes,ball
ball,cow
cow,eat
eat,mice
grass,wolf
fox,eat
eat,mice
word,string
string,
,cow
cow,eat
eat,rodent
grain,elephant
elephant,eat
eat,salmon
leaves,goat
goat,eat
eat,squirrel
grass,frog
wolf,eat
eat,grass
rabbit,sheep
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,coyote
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,grass
grass,wolf
frog,eat
eat,grass
flies,cow
cow,eat
eat,salmon
grain,elephant
elephant,likes
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,wolf
sheep,eat
eat,grass
grass,cat
cat,likes
eat,salmon
salmon,cat
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,eat
likes,ball
water,cat
cat,likes
likes,ball
ball,cow
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,wolf
cat,eat
likes,ball
ball,cow
cow,eat
eat,grass
grass,cat
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,salmon
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,grass
rabbit,sheep
cat,eat
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grain
grass,frog
cat,eat
eat,salmon
salmon,cat
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,cow
rodent,coyote
coyote,eat
eat,mice
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,mice
grass,wolf
frog,eat
eat,rodent
flies,cow
cow,eat
eat,rabbit
grain,elephant
elephant,likes
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,fox
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,eat
likes,ball
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,sheep
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,cat
cat,eat
likes,water
ball,cow
cow,eat
eat,grass
grass,wolf
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,salmon
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,salmon
rabbit,cat
cat,likes
likes,ball
ball,coyote
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,grass
grass,frog
frog,eat
eat,grass
flies,cow
cow,eat
eat,mice
grain,elephant
elephant,eat
eat,cow
leaves,goat
goat,eat
eat,mice
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,squirrel
salmon,wolf
wolf,eat
eat,mice
mice,elephant
lion,eat
eat,flies
cow,dog
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,cat
cat,eat
likes,ball
ball,cow
cow,eat
eat,grass
grass,fox
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,salmon
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,coyote
dog,likes
likes,sleep
sleep,coyote
coyote,eat
eat,mice
mice,coyote
coyote,eat
eat,rodent
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,cow
cow,eat
eat,grass
grass,frog
frog,eat
eat,grass
flies,cow
cow,eat
eat,rodent
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,cat
sheep,eat
eat,grass
grass,cat
cat,eat
eat,salmon
salmon,wolf
wolf,eat
eat,mice
mice,lion
lion,eat
eat,cow
cow,eat
coyote,eat
eat,mice
mice,elephant
elephant,likes
likes,water
water,cat
cat,likes
likes,ball
ball,coyote
coyote,eat
eat,leaves
rodent,coyote
coyote,eat
eat,rabbit
rabbit,wolf
wolf,eat
eat,squirrel
squirrel,dog
dog,likes
likes,sleep
sleep,cat
cat,eat
eat,salmon
salmon,cat
cat,likes
likes,ball
ball,coyote
cow,eat
eat,grass
grass,cat
fox,eat
eat,word
word,string
string,
,cow
cow,eat
eat,grain
grain,elephant
elephant,eat
eat,leaves
leaves,goat
goat,eat
eat,grass
grass,wolf
wolf,eat
eat,rabbit
rabbit,sheep
cat,likes
likes,ball
ball,elephant
elephant,likes
likes,water
water,sheep
sheep,eat
